"Ix","Iz"
0.005415,-0.0003
0.005505,-0.000304
0.005595,-0.000307
0.005685,-0.000311
0.00578,-0.000315
0.00587,-0.000318
0.005965,-0.000322
0.006065,-0.000326
0.006165,-0.00033
0.006265,-0.000334
0.006365,-0.000338
0.00647,-0.000342
0.006575,-0.000346
0.00668,-0.00035
0.00679,-0.000355
0.0069,-0.000359
0.00701,-0.000363
0.007125,-0.000368
0.00724,-0.000372
0.00736,-0.000377
0.00748,-0.000382
0.0076,-0.000387
0.007725,-0.000391
0.00785,-0.000396
0.00798,-0.000401
0.00811,-0.000406
0.00824,-0.000411
0.008375,-0.000416
0.00851,-0.000422
0.00865,-0.000427
0.00879,-0.000433
0.00893,-0.000438
0.009075,-0.000444
0.009225,-0.00045
0.009375,-0.000455
0.00953,-0.000461
0.00968,-0.000467
0.00984,-0.000474
0.01,-0.00048
